Timestamp,Age,Gender,City,Position ,Total years of experience,Years of experience in Germany,Seniority level,Technical language,Other Technical language, Yearly brutto salary   ,  Bonus+Stocks , Annual brutto salary one year ago(Only answer if staying in the same country) ,  Bonus+Stocks one year ago(Only answer if staying in same country) ,Vacation Days,Employment status,Contract duration,Main language ,Company size,Company type,Lost Job
02/12/2020 14:20:32,35,Male,Berlin,Software Engineer,12,6,Middle,Kotlin,"Python, Ruby, Java / Scala, AWS","€ 75,000.00","€ 95,000.00","€ 74,000.00","€ 94,000.00",28,Full-time employee,Unlimited contract,English,1000+,Product,No
02/12/2020 17:06:36,28,Male,Cologne,Software Engineer,5,1,Middle,Java,"Python, Kotlin, Javascript / Typescript, SQL, Docker","€ 50,000.00","€ 50,000.00","€ 50,000.00","€ 50,000.00",25,Full-time employee,Unlimited contract,Russian,101-1000,Product,No
02/12/2020 17:09:22,42,Male,Berlin,Backend Developer,19,3,Senior,PHP,"Kotlin, SQL, Kubernetes, Docker","€ 66,000.00","€ 4,000.00","€ 65,000.00","€ 5,000.00",26,Full-time employee,Unlimited contract,English,101-1000,Product,No
02/12/2020 18:46:00,34,Male,Berlin,Backend Developer,14,4,Senior,Kotlin,"Java / Scala, SQL, AWS, Kubernetes, Docker","€ 95,000.00","€ 125,000.00","€ 90,000.00","€ 90,000.00",28,Full-time employee,Unlimited contract,English,1000+,Product,No
02/12/2020 21:42:33,36,Female,Berlin,Data Scientist,5,5,Senior,Python,"Python, R","€ 87,000.00","€ 15,000.00","€ 77,000.00","€ 12,000.00",30,Full-time employee,Unlimited contract,English,1000+,Product,No
02/12/2020 21:53:01,31,Male,Berlin,Software Engineer,4,4,Senior,Python,"Python, Javascript / Typescript, AWS, Docker","€ 68,000.00", € -   ,"€ 64,000.00","€ 1,000.00",30,Full-time employee,Unlimited contract,English,101-1000,Startup,No
03/12/2020 08:53:41,32,Male,Berlin,Software Engineer,13,5,Lead,JavaScript,"Javascript / Typescript, SQL, AWS, Docker","€ 83,000.00","€ 3,000.00","€ 80,000.00", € -   ,30,Full-time employee,Unlimited contract,English,1000+,Product,No
03/12/2020 09:40:36,36,Male,Prefer not to say,ML Engineer,6,6,Senior,Python,"Python, R, Docker","€ 110,000.00","€ 25,000.00","€ 65,000.00","€ 2,500.00",30,Full-time employee,Unlimited contract,English,101-1000,Startup,No
03/12/2020 11:04:39,28,Female,Berlin,Data Scientist,4,2,Middle,Python,Python,"€ 73,700.00","€ 80,400.00","€ 67,000.00","€ 67,000.00",28,Full-time employee,Unlimited contract,English,1000+,Product,No
03/12/2020 11:52:21,34,Male,Munich,Data Scientist,10,10,Senior,Python,"R, SQL, AWS, Docker","€ 85,000.00","€ 20,000.00","€ 62,500.00","€ 11,000.00",28,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No
03/12/2020 13:25:21,38,Male,Berlin,Data Scientist,10,9,Senior,Python,Python,"€ 87,550.00", € -   ,"€ 85,000.00", € -   ,30,Full-time employee,Unlimited contract,German,101-1000,Product,No
03/12/2020 21:03:20,31,Male,Berlin,Backend Developer,9,1,Senior,NodeJS/TS,Javascript / Typescript,"€ 65,000.00","€ 5,000.00","€ 65,000.00", € -   ,27,Full-time employee,Unlimited contract,English,51-100,Startup,No
03/12/2020 22:07:03,25,Male,Hamburg,ML Engineer,2,2,Middle,Python,.NET,"€ 60,000.00","€ 65,000.00","€ 48,000.00","€ 53,000.00",28,Full-time employee,Unlimited contract,German,11-50,Product,No
04/12/2020 09:21:01,33,Female,Berlin,Frontend Developer,13,4,Middle,"Angular, TypeScript",Javascript / Typescript,"€ 47,745.00","€ 3,800.00","€ 47,745.00","€ 3,800.00",30,"full-time, but 32 hours per week (it was my request, I'm a student)",Unlimited contract,English,1000+,Product,No
04/12/2020 10:37:11,39,Female,Berlin,Data Scientist,2.5,2,Junior,python,"C/C++, R, SQL","€ 60,000.00","€ 60,000.00","€ 60,000.00","€ 60,000.00",30,Full-time employee,Unlimited contract,English,up to 10,corporate incubator,Yes
05/12/2020 00:19:36,35,Male,Munich,Software Engineer,14,1,Senior,C++,"Python, C/C++","€ 98,000.00","€ 28,000.00","€ 90,000.00","€ 22,500.00",30,Full-time employee,Unlimited contract,English,1000+,Product,No
05/12/2020 12:43:21,25,Female,Amsterdam,Data Scientist,1.5,0,Middle,Python,"AWS, Docker","€ 49,850.00",€ 500.00,"€ 36,000.00", € -   ,25,Full-time employee,Unlimited contract,English,11-50,Startup,No
05/12/2020 13:52:19,37,Male,Berlin,Software Engineer,12,6,Middle,php,"PHP, SQL, Docker","€ 65,000.00","€ 31,500.00","€ 65,000.00","€ 31,500.00",26,Full-time employee,Unlimited contract,English,1000+,Product,No
05/12/2020 15:16:24,32,Male,Hamburg,ML Engineer,4,1.5,Middle,"Python, Whole Apache Data Science Stack, AWS","Javascript / Typescript, SQL, AWS, Docker","€ 37,500.00", € -   ,"€ 34,000.00","€ 34,000.00",24,Full-time employee,Unlimited contract,German,101-1000,Consulting / Agency,No
05/12/2020 17:29:17,28,Female,Berlin,Backend Developer,3,2,Middle,Python,"AWS, Docker","€ 65,000.00", € -   ,"€ 65,000.00", € -   ,30,Full-time employee,Unlimited contract,English,1000+,Product,No
05/12/2020 22:37:41,36,Male,Berlin,Staff Engineer,15,4,Lead,Go,"PHP, AWS, Kubernetes, Docker","€ 85,000.00","€ 3,000.00","€ 80,000.00", € -   ,28,Full-time employee,Unlimited contract,English,1000+,Product,No
06/12/2020 14:46:17,32,Male,Berlin,Designer (UI/UX),5,10,Senior,Java,"Python, PHP, Javascript / Typescript, SQL","€ 70,000.00","€ 5,000.00","€ 65,000.00","€ 5,000.00",24,Self-employed (freelancer),Unlimited contract,German,up to 10,Startup,No
06/12/2020 21:08:57,35,Male,Berlin,Backend Developer,13,5,Senior,Php,"PHP, SQL, Go, AWS, Docker","€ 68,000.00", € -   ,"€ 68,000.00", € -   ,26,Full-time employee,Unlimited contract,English,1000+,Product,No
06/12/2020 21:17:41,32,Female,Berlin,Computational linguist,5,5,Middle,Java,"Python, Docker","€ 50,400.00", € -   ,"€ 50,400.00", € -   ,29,Full-time employee,Unlimited contract,English,11-50,Product,No
07/12/2020 06:56:43,30,Male,Hamburg,Data Scientist,5,5,Middle,Python,"Python, C/C++, SQL, AWS","€ 55,000.00","€ 60,000.00","€ 55,000.00","€ 55,000.00",30,Full-time employee,Unlimited contract,English,101-1000,Product,No
07/12/2020 13:10:18,33,Male,Munich,Software Engineer,5,5,Senior,Embedded C++,"Python, C/C++","€ 61,000.00","€ 63,000.00","€ 58,000.00","€ 60,000.00",30,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No
07/12/2020 16:36:43,31,Male,Berlin,Data Engineer,4,2,Middle,Python,"Python, SQL, AWS, Docker","€ 50,000.00", € -   ,"€ 45,000.00", € -   ,30,Full-time employee,Unlimited contract,English,101-1000,Product,No
07/12/2020 21:22:11,32,Male,Munich,Software Engineer,10,3,Lead,Swift,Java / Scala,"€ 75,000.00","€ 5,000.00","€ 75,000.00","€ 5,000.00",27,Full-time employee,Unlimited contract,English,101-1000,Product,No
08/12/2020 01:09:28,35,Male,Frankfurt,Software Engineer,10,1,Senior,Java,"Python, .NET, Java / Scala, SQL, Kubernetes, Docker","€ 60,000.00","€ 5,000.00","€ 60,000.00","€ 5,000.00",30,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No
08/12/2020 08:17:39,27,Male,Munich,Software Engineer,2,5,Junior,Java,Javascript / Typescript,"€ 68,000.00","€ 2,000.00","€ 60,000.00",€ 500.00,28,Full-time employee,Unlimited contract,English,101-1000,Product,No
08/12/2020 09:39:06,38,Male,Berlin,Full-Stack Developer,1,1,Junior,Javascript/Typescript,AWS,"€ 45,500.00","€ 45,500.00","€ 40,000.00", € -   ,28,Full-time employee,Unlimited contract,English,51-100,Startup,No
08/12/2020 09:39:49,34,Male,Munich,DevOps,12,2,Middle,Java,"Python, SQL, Perl","€ 72,000.00","€ 8,000.00","€ 72,000.00","€ 8,000.00",28,Full-time employee,Unlimited contract,English,101-1000,Product,No
08/12/2020 10:53:52,35,Male,Darmstadt,Data Scientist,4,4,Senior,python,"Javascript / Typescript, Java / Scala, Docker","€ 67,000.00","€ 5,000.00","€ 60,000.00","€ 10,000.00",30,Full-time employee,Unlimited contract,English,51-100,Product,No
08/12/2020 11:49:02,35,Male,Duesseldorf,DevOps,17,5,Senior,Linux,"SQL, AWS, Google Cloud, Azure, Kubernetes, Docker","€ 85,000.00","€ 2,000.00","€ 68,000.00", € -   ,30,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No
08/12/2020 20:04:49,29,Male,Berlin,DevOps,7,3,Senior,"Kuberenetes, Openstack","Python, Go, Kubernetes, Docker, Openstack","€ 82,000.00", € -   ,"€ 78,000.00", € -   ,28,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No
08/12/2020 23:46:09,34,Male,Cologne,CTO,14,2,Lead,C#,"Javascript / Typescript, .NET, SQL, Azure, Kubernetes, Docker","€ 84,000.00","€ 92,000.00","€ 72,000.00","€ 72,000.00",21,Full-time employee,Unlimited contract,English,11-50,Product,No
09/12/2020 04:46:05,42,Male,Hamburg,Data Scientist,2,2,Senior,Python ,"Python, SQL, Google Cloud","€ 80,000.00","€ 7,000.00","€ 65,000.00","€ 5,000.00",30,Full-time employee,Unlimited contract,German,1000+,Old industry,No
10/12/2020 08:37:41,43,Male,Munich,Product Manager,18,9,Lead,.NET,Kotlin,"€ 115,000.00","€ 6,000.00","€ 115,000.00","€ 6,000.00",25,Full-time employee,Unlimited contract,English,1000+,Product,No
10/12/2020 14:44:21,41,Male,Munich,Software Engineer,15,15,Senior,Kotlin,"Python, Java / Scala, SQL, AWS","€ 99,000.00","€ 1,200.00","€ 99,000.00","€ 3,300.00",39,Full-time employee,Unlimited contract,German,1000+,Product,No
11/12/2020 08:39:23,33,Male,Berlin,Backend Developer,8,6,Lead,NodeJS,"Python, Javascript / Typescript, SQL, AWS, Azure, Kubernetes, Docker","€ 90,000.00","€ 20,000.00","€ 85,000.00","€ 20,000.00",25,Full-time employee,Unlimited contract,English,101-1000,Product,No
11/12/2020 16:25:59,28,Male,Berlin,ML Engineer,5,3,Middle,"Python, Pytorch","Python, AWS, Google Cloud, Docker","€ 54,000.00","€ 10,000.00","€ 52,000.00","€ 10,000.00",27,Full-time employee,Unlimited contract,English,up to 10,Startup,No
12/12/2020 14:51:11,28,Male,Brussels,Robotics Engineer,3,0,Middle,C++,"Python, C/C++, Javascript / Typescript, Docker","€ 45,000.00", € -   ,"€ 45,000.00", € -   ,25,Full-time employee,Unlimited contract,English,up to 10,Startup,No
12/12/2020 20:52:06,26,Male,Stockholm,ML Engineer,2.5,0,Middle,Python/NLP,"Python, AWS, Google Cloud, Kubernetes, Docker","€ 60,000.00","€ 60,000.00","€ 37,500.00","€ 37,500.00",30,Full-time employee,Unlimited contract,English,1000+,Product,Yes
12/12/2020 20:55:50,39,Male,Berlin,Software Engineer,15,4,Lead,Java,"Java / Scala, Google Cloud, Kubernetes","€ 75,000.00","€ 75,000.00","€ 65,000.00","€ 65,000.00",24,Full-time employee,Unlimited contract,English,51-100,Startup,No
13/12/2020 08:25:33,32,Male,Copenhagen,Data Scientist,6,6,Senior,Python,"Python, Azure","€ 92,000.00","€ 5,000.00","€ 90,000.00","€ 5,000.00",25,Full-time employee,Unlimited contract,English,up to 10,Startup,No
13/12/2020 15:03:32,27,Female,Lisbon,Backend Developer,3,0,Middle,Java,"Java / Scala, SQL","€ 17,500.00","€ 1,250.00","€ 16,000.00","€ 1,100.00",22,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No
13/12/2020 15:20:17,32,Female,Berlin,Software Engineer,2,2,Middle,Javascript,"Python, Javascript / Typescript, Go","€ 63,000.00","€ 3,000.00","€ 50,000.00", € -   ,27,Full-time employee,Unlimited contract,English,101-1000,Product,No
14/12/2020 08:55:24,56,Male,Munich,Software Engineer,30,19,Lead,c++,"Python, C/C++, Javascript / Typescript, Java / Scala, AWS, Kubernetes, Docker","€ 110,000.00","€ 110,000.00","€ 90,000.00","€ 100,000.00",25,Full-time employee,Unlimited contract,English,51-100,Product,No
14/12/2020 09:03:54,30,Male,Berlin,Data Scientist,4.5,2.5,Middle,Python,"Python, SQL, AWS, Docker","€ 60,000.00","€ 10,000.00","€ 60,000.00","€ 7,500.00",24,Full-time employee,Unlimited contract,English,51-100,Startup,No
14/12/2020 15:25:10,27,Male,Munich,QA Engineer,6,4,Middle,Python,"Python, C/C++, Docker","€ 70,000.00","€ 75,000.00","€ 67,000.00","€ 70,000.00",30,Full-time employee,Unlimited contract,English,1000+,Product,No
16/12/2020 12:02:55,27,Male,Berlin,Data Engineer,0,0,Junior,Python,"Python, SQL, Azure, Docker","€ 40,000.00", € -   ,"€ 34,000.00","€ 37,500.00",30,Full-time employee,Unlimited contract,German,1000+,Consulting / Agency,No
18/12/2020 10:17:16,32,Male,Berlin,Software Engineer,11,1,Senior,Scala,"Ruby, Java / Scala, AWS, Kubernetes, Docker","€ 72,500.00","€ 10,000.00","€ 70,000.00","€ 10,000.00",27,Full-time employee,Unlimited contract,English,1000+,Product,No
18/12/2020 11:29:23,30,Male,Berlin,Backend Developer,9,5,Senior,Scala,"Java / Scala, AWS, Kubernetes","€ 85,000.00","€ 90,000.00","€ 82,000.00","€ 87,000.00",24,Full-time employee,Unlimited contract,English,1000+,Product,No
18/12/2020 12:23:22,36,Male,Stuttgart,Mobile Developer,16,4,Lead,Java,"Kotlin, Java / Scala, SQL, AWS, Docker","€ 62,500.00", € -   ,"€ 59,500.00", € -   ,32,Full-time employee,Unlimited contract,English,51-100,Product,No
18/12/2020 15:38:13,33,Male,Berlin,Engineering Manager,15,4,Lead,Java,"Kotlin, Java / Scala, AWS, Kubernetes, Docker","€ 85,000.00","€ 15,000.00","€ 80,000.00", € -   ,28,Full-time employee,Unlimited contract,English,1000+,Product,No
18/12/2020 18:43:35,32,Male,Munich,Software Engineer,13,7,Middle,Java,"Javascript / Typescript, SQL, AWS, Docker","€ 95,000.00","€ 35,000.00","€ 79,000.00","€ 31,000.00",30,Full-time employee,Unlimited contract,English,1000+,Product,No
19/12/2020 09:54:24,34,Male,Berlin,Backend Developer,12,4,Senior,Kotlin,"Go, Rust, Kubernetes","€ 75,000.00","€ 7,500.00","€ 72,000.00","€ 7,200.00",27,Full-time employee,Unlimited contract,English,1000+,Product,No
20/12/2020 01:48:34,54,Male,Munich,Software Engineer,25,15,Middle,Python,"Python, C/C++, Javascript / Typescript, Java / Scala, SQL, Kubernetes, Docker","€ 75,000.00","€ 5,000.00","€ 80,000.00",€ 500.00,29,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No
20/12/2020 10:31:17,28,Male,Sevilla,DatabEngineer,4,0,Middle,GCP,"Python, Java / Scala, R, SQL, Google Cloud","€ 30,000.00", € -   ,"€ 30,000.00", € -   ,24,Full-time employee,Unlimited contract,Spanish,51-100,Consulting / Agency,No
21/12/2020 23:41:56,38,Male,Berlin,Data Scientist,6,3,Lead,Python,"R, AWS","€ 110,000.00","€ 70,000.00","€ 110,000.00","€ 180,000.00",28,Full-time employee,Unlimited contract,English,1000+,Product,No
22/12/2020 16:31:16,36,Male,Berlin,Software Engineer,15,6,Senior,PHP,"Kotlin, AWS, Kubernetes, Docker","€ 70,000.00","€ 2,000.00","€ 67,000.00","€ 2,000.00",26,Full-time employee,Unlimited contract,English,101-1000,Product,No
22/12/2020 18:16:48,36,Male,Munich,Software Engineer,15,1,Senior,PL/SQL,SQL,"€ 68,000.00","€ 3,000.00","€ 68,000.00", € -   ,30,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No
22/12/2020 19:44:13,33,Male,Munich,Frontend Developer,10,6,Senior,Javascript,"Python, Javascript / Typescript","€ 100,000.00","€ 5,000.00","€ 90,000.00","€ 5,000.00",30,Full-time employee,Unlimited contract,English,101-1000,Startup,No
24/12/2020 10:37:30,36,Male,Amsterdam,Mobile Developer,14,8,Senior,Swift,"Kotlin, Javascript / Typescript, AWS","€ 75,000.00", € -   ,"€ 75,000.00","€ 35,000.00",20,Full-time employee,Unlimited contract,English,11-50,Consulting / Agency,No
24/12/2020 15:12:35,36,Male,Regensburg,Software Engineer,10,10,Middle,C#,"Javascript / Typescript, .NET, SQL","€ 66,000.00","€ 6,000.00","€ 58,000.00","€ 6,000.00",30,Full-time employee,Unlimited contract,German,51-100,Consulting / Agency,No
24/12/2020 20:39:53,37,Male,Munich,DevOps,17,1,Senior,AWS,"AWS, Azure","€ 90,000.00", € -   ,"€ 85,000.00","€ 85,000.00",30,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No
24/12/2020 23:11:24,30,Male,Berlin,Consultant,3,3,Middle,Java,"Python, R, SQL, Kubernetes, Docker","€ 58,000.00", € -   ,"€ 42,000.00","€ 50,000.00",30,Full-time employee,Unlimited contract,English,101-1000,Startup,No
25/12/2020 14:37:26,30,Male,Berlin,Software Engineer,11,1,Senior,Java / Scala,"Kotlin, Java / Scala, Clojure, Rust, AWS, Kubernetes, Docker","€ 90,000.00","€ 90,000.00","€ 80,000.00","€ 80,000.00",29,Full-time employee,Unlimited contract,English,1000+,Product,No
25/12/2020 21:58:38,33,Female,Munich,Software Engineer,10,3,Senior,Java,SQL,"€ 47,500.00", € -   ,"€ 47,500.00", € -   ,25,Full-time employee,Unlimited contract,English,11-50,Outsourse,No
26/12/2020 20:00:12,35,Male,Ingolstadt,Backend Developer,10,4,Lead,Magento,PHP,"€ 65,000.00", € -   ,"€ 60,000.00", € -   ,25,Full-time employee,Unlimited contract,English,11-50,Startup,No
27/12/2020 18:49:07,29,Male,Berlin,Software Engineer,9,5,Senior,C++,"Python, C/C++, Rust, AWS, Kubernetes, Docker","€ 73,000.00","€ 16,000.00","€ 73,000.00","€ 16,000.00",30,Full-time employee,Unlimited contract,English,1000+,Product,No
28/12/2020 11:20:05,31,Male,Berlin,Backend Developer,4,2,Middle,Ruby on Rails,Javascript / Typescript,"€ 50,000.00", € -   ,"€ 50,000.00", € -   ,25,Full-time employee,Unlimited contract,English,11-50,Product,No
29/12/2020 18:33:08,36,Male,Berlin,Mobile Developer,10,10,Middle,Android,Kotlin,"€ 68,000.00","€ 2,000.00","€ 65,000.00","€ 5,000.00",30,Full-time employee,Unlimited contract,English,1000+,Product,No
29/12/2020 23:57:42,29,Male,Munich,Data Scientist,6,5,Middle,SQL,Python,"€ 70,000.00","€ 30,000.00","€ 60,000.00","€ 15,000.00",28,Full-time employee,Unlimited contract,English,1000+,Product,No
30/12/2020 02:23:59,30,Female,Berlin,Frontend Developer,3,3,Lead,JavaScript ,"AWS, Docker","€ 57,600.00", € -   ,"€ 51,200.00", € -   ,30,Full-time employee,Unlimited contract,English,101-1000,Product,No
30/12/2020 13:18:32,30,Male,Munich,Software Engineer,8,1,Senior,PHP,"Javascript / Typescript, SQL, Docker","€ 68,000.00","€ 1,500.00","€ 65,000.00", € -   ,26,Full-time employee,Unlimited contract,English,51-100,Product,No
30/12/2020 16:32:25,29,Male,Berlin,Backend Developer,5,5,Senior,Go,"Go, Google Cloud, Kubernetes, Docker","€ 75,000.00", € -   ,"€ 70,000.00", € -   ,25,Full-time employee,Unlimited contract,English,101-1000,Product,No
31/12/2020 17:56:25,34,Male,Berlin,Software Engineer,14,4,Lead,Java,"Kotlin, Javascript / Typescript, AWS, Kubernetes, Docker","€ 95,000.00","€ 5,000.00","€ 92,000.00","€ 92,000.00",30,Full-time employee,Unlimited contract,English,1000+,Product,No
01/01/2021 13:40:08,34,Male,Prague,Backend Developer,14,0,Lead,C#,"Javascript / Typescript, .NET, Azure, Kubernetes, Docker","€ 90,000.00","€ 40,000.00","€ 70,000.00","€ 40,000.00",30,Full-time employee,Unlimited contract,English,1000+,Product,No
04/01/2021 16:41:12,35,Male,Munich,Software Engineer,12,5,Lead,python,"Javascript / Typescript, SQL, AWS, Docker","€ 100,000.00","€ 10,000.00","€ 85,000.00","€ 10,000.00",30,Full-time employee,Unlimited contract,English,51-100,Product,No
05/01/2021 22:12:30,44,Male,Munich,Software Architekt,20,20,Head,Java Backend,"Java / Scala, SQL, Docker","€ 95,000.00","€ 15,000.00","€ 95,000.00","€ 15,000.00",30,Full-time employee,Unlimited contract,German,101-1000,Product,Yes
05/01/2021 22:56:24,34,Male,Ingolstadt ,Software Engineer,3.5,3.5,Junior,C++,"Python, C/C++, Docker","€ 55,000.00","€ 55,000.00","€ 53,000.00","€ 53,000.00",30,Full-time employee,Unlimited contract,German,1000+,Consulting / Agency,No
05/01/2021 23:51:56,31,Male,Munich,Backend Developer,10,7,Senior,Ruby on Rails,"Python, Kotlin, Ruby, AWS, Docker","€ 85,000.00","€ 85,000.00","€ 80,000.00","€ 80,000.00",27,Full-time employee,Unlimited contract,English,101-1000,Startup,No
06/01/2021 21:20:44,24,Male,Berlin,Frontend Developer,5,2,Senior,TypeScript,Javascript / Typescript,"€ 68,250.00", € -   ,"€ 65,000.00", € -   ,27,Full-time employee,Unlimited contract,English,101-1000,Product,No
07/01/2021 10:47:40,28,Male,Munich,Software Engineer,7,3,Middle,Java,"Kotlin, Java / Scala, Go, AWS, Kubernetes, Docker","€ 63,000.00","€ 4,000.00","€ 63,000.00","€ 4,000.00",30,Full-time employee,Unlimited contract,English,101-1000,Product,No
08/01/2021 17:23:19,33,Female,Munich,Testmanager,10,2,Junior,Java,SQL,"€ 60,000.00","€ 60,000.00","€ 55,000.00","€ 60,000.00",30,Full-time employee,Unlimited contract,German,1000+,Product,No
11/01/2021 12:12:34,39,Male,Berlin,QA Engineer,7,5,Senior,Java,"Kotlin, Google Cloud","€ 76,000.00","€ 3,000.00","€ 65,000.00","€ 10,000.00",30,Full-time employee,Unlimited contract,English,1000+,Product,Yes
12/01/2021 12:48:23,37,Male,Berlin,Mobile Developer,15,5,Senior,Android,Kotlin,"€ 84,700.00","€ 1,000.00","€ 83,000.00","€ 3,500.00",29,Full-time employee,Unlimited contract,English,101-1000,Product,No
16/01/2021 22:23:04,32,Male,Munich,Software Engineer,10,5,Head,Scala,"Javascript / Typescript, Java / Scala, SQL, Go, AWS, Docker","€ 95,000.00", € -   ,"€ 80,000.00", € -   ,24,Full-time employee,Unlimited contract,English,11-50,Startup,No
18/01/2021 15:05:50,31,Male,Berlin,Backend Developer,9,5,Senior,Java,"Python, Javascript / Typescript, Java / Scala, SQL, AWS, Docker","€ 70,000.00","€ 72,000.00","€ 70,000.00","€ 72,000.00",26,Full-time employee,Unlimited contract,English,51-100,Product,Yes
19/01/2021 10:17:58,26,Male,SaarbrÃ¼cken,Frontend Developer,7,7,Middle,JavaScript,"Javascript / Typescript, Docker, HTML, CSS; Adobe XD","€ 38,350.00","€ 40,950.00","€ 33,800.00","€ 36,400.00",27,Full-time employee,Unlimited contract,German,101-1000,Product,No
19/01/2021 12:01:11,26,Male,Berlin,DevOps,2,2,Middle,yaml,"Python, AWS, Kubernetes, Docker, terraform, ansible","€ 65,000.00","€ 6,500.00","€ 40,000.00", € -   ,30,Full-time employee,Unlimited contract,English,51-100,Startup,No
